36.36,50.00,51.21,50.00,58.82,88.89,12.50,11.11,05.17,03.14,12.12,05.56,09.09,11.11,71.21,47.69,45.45,22.22,46.67,75.00,45.45,61.11,26.67,27.27,33.33,99.99,4,0
51.22,57.69,51.22,59.62,71.43,77.42,30.00,28.57,04.27,03.29,04.88,03.85,02.44,09.62,80.30,69.17,17.07,26.92,71.43,64.29,48.78,38.46,50.00,70.00,42.86,38.89,4,1
42.47,38.46,41.10,46.15,66.67,66.67,25.58,14.29,04.44,05.00,04.11,01.92,09.59,05.77,85.06,75.44,30.14,34.62,54.55,50.00,45.21,34.62,45.45,33.33,22.22,31.25,2,1
37.50,43.42,43.18,47.37,60.53,80.56,20.00,10.00,04.76,05.00,06.82,07.89,09.09,07.89,71.38,68.75,30.68,23.68,48.15,50.00,39.77,48.68,37.14,48.65,26.92,28.57,3,1
47.37,40.43,50.88,44.68,75.86,71.43,17.86,15.38,05.04,04.45,05.26,00.00,03.51,10.64,87.28,86.46,33.33,34.04,52.63,62.50,38.60,40.43,59.09,31.58,25.00,25.00,1,1
41.56,52.94,45.45,60.78,68.57,74.19,19.05,20.00,04.38,04.20,07.79,11.76,03.90,01.96,73.83,67.10,25.97,27.45,50.00,78.57,48.05,49.02,43.24,52.00,30.00,25.00,4,1
62.50,52.00,58.33,44.00,85.71,77.27,30.00,32.14,04.62,04.41,08.33,00.00,02.08,02.00,62.63,75.85,25.00,32.00,75.00,87.50,54.17,38.00,61.54,42.11,50.00,26.67,2,1
51.16,68.89,55.81,57.78,70.83,88.46,26.32,42.11,04.07,04.82,11.63,17.78,02.33,02.22,74.57,71.09,23.26,35.56,80.00,68.75,46.51,51.11,50.00,78.26,30.77,33.33,1,0
63.38,46.49,63.38,50.00,73.33,70.18,46.15,22.81,04.15,04.79,11.27,03.51,05.63,05.26,77.13,74.21,30.99,25.44,72.73,68.97,46.48,49.12,60.61,46.43,56.25,24.14,4,1
37.04,33.33,51.85,33.33,50.00,33.33,23.08,33.33,03.80,06.25,00.00,00.00,07.41,00.00,93.33,91.67,33.33,22.22,66.67,50.00,33.33,33.33,33.33,33.33,11.11,25.00,1,0
45.31,34.21,48.44,46.05,77.42,54.29,15.15,17.07,05.44,05.21,07.81,05.26,03.13,06.58,63.73,72.90,20.31,30.26,69.23,30.43,50.00,48.68,46.88,40.54,26.32,25.00,2,0
37.25,56.34,33.33,64.79,70.59,78.26,20.59,16.00,03.63,05.00,05.88,07.04,15.69,04.23,63.48,56.04,25.49,26.76,53.85,73.68,47.06,47.89,25.00,52.94,42.86,44.44,3,0
45.45,43.59,59.09,48.72,57.69,73.68,27.78,15.00,04.50,04.56,04.55,02.56,04.55,07.69,70.00,82.29,34.09,23.08,40.00,55.56,40.91,53.85,50.00,47.62,45.45,22.22,1,0
38.89,42.42,36.11,45.45,84.62,66.67,13.04,22.22,03.90,04.86,08.33,07.58,08.33,07.58,39.55,67.97,22.22,34.85,25.00,60.87,55.56,33.33,45.00,36.36,37.50,28.57,4,0
53.33,19.35,44.44,38.71,90.00,33.33,24.00,10.53,04.56,04.38,04.44,00.00,04.44,09.68,65.94,67.98,15.56,09.68,57.14,33.33,51.11,58.06,47.83,22.22,60.00,10.00,2,1
70.13,38.46,64.94,40.38,90.00,71.43,33.33,16.13,04.22,04.04,15.58,09.62,03.90,09.62,62.81,72.40,27.27,25.00,85.71,61.54,41.56,51.92,71.88,40.74,54.17,08.33,3,1
67.65,30.23,58.82,37.21,95.00,68.75,28.57,07.41,04.56,05.75,08.82,02.33,05.88,02.33,47.22,83.97,26.47,18.60,99.99,37.50,41.18,37.21,71.43,37.50,36.36,21.05,1,1
57.78,33.78,50.00,40.54,82.22,76.67,33.33,04.55,04.89,04.00,04.44,04.05,03.33,14.86,65.72,69.97,28.89,13.51,73.08,60.00,48.89,55.41,61.36,34.15,30.00,21.74,4,1
50.70,40.70,47.89,44.19,76.47,71.05,27.03,16.67,04.00,04.76,05.63,04.65,05.63,05.81,68.44,64.66,19.72,26.74,50.00,65.22,56.34,38.37,55.55,36.36,41.18,26.67,2,1
50.00,40.28,56.06,41.67,83.78,80.00,06.90,11.90,04.68,05.06,01.52,04.17,06.06,06.94,54.67,70.14,28.00,27.78,57.14,55.00,48.00,48.61,41.67,40.00,33.33,23.53,3,1
56.25,42.86,50.00,40.00,75.00,71.43,37.50,23.81,04.84,04.53,06.25,00.00,03.13,05.71,67.29,74.00,27.08,37.14,61.53,76.92,52.08,37.14,60.00,30.77,30.00,11.11,1,0
72.22,45.83,68.52,39.58,89.19,73.68,35.29,27.59,02.90,04.68,16.67,04.17,07.41,04.17,60.26,80.17,21.95,18.75,66.67,66.67,48.78,52.08,70.00,40.00,50.00,42.86,4,1
45.21,48.00,53.42,54.00,74.36,70.37,11.76,21.74,04.65,04.80,00.00,00.00,05.48,06.00,72.84,67.31,31.51,28.00,47.83,57.14,42.47,46.00,48.39,39.13,36.84,53.85,2,0
40.43,52.63,37.23,50.88,68.57,72.41,23.73,32.12,04.16,03.76,05.32,00.00,06.38,08.77,72.14,61.67,31.91,21.05,70.00,75.00,39.36,61.40,24.32,48.57,29.63,40.00,3,0
46.94,43.59,48.98,48.72,75.00,73.68,20.00,15.00,04.63,04.56,02.04,02.56,08.16,07.69,75.68,82.29,26.53,23.08,53.85,55.56,44.90,53.85,50.00,47.62,35.71,22.22,1,0
46.39,42.86,50.52,55.71,69.39,69.23,22.92,09.68,04.90,05.11,05.15,07.14,04.12,02.86,68.31,67.29,29.90,20.00,65.52,57.14,42.27,50.00,39.02,57.14,37.04,09.52,4,0
40.00,26.92,54.29,34.62,68.42,55.56,06.25,11.76,04.47,04.50,02.86,03.85,08.57,07.69,78.03,73.54,31.43,23.08,54.55,50.00,28.57,53.85,30.00,28.57,35.71,00.00,2,1
50.00,23.53,50.00,29.41,63.64,80.00,36.36,00.00,04.71,03.42,09.09,00.00,00.00,23.53,86.31,75.76,40.91,23.53,55.56,50.00,27.27,52.94,50.00,22.22,42.86,00.00,4,1
54.29,50.00,51.43,58.33,88.89,71.43,17.65,20.00,04.77,06.38,02.86,20.83,05.71,00.00,70.19,81.25,28.57,25.00,70.00,66.67,31.43,29.17,36.36,57.14,57.14,36.36,1,1
53.85,30.77,58.97,35.90,65.22,71.43,37.50,08.00,05.10,03.59,10.26,02.56,02.56,15.38,85.80,76.28,30.77,15.38,58.33,50.00,43.59,56.41,52.94,31.82,50.00,18.18,4,1
55.56,66.67,44.44,83.33,50.00,70.00,60.00,50.00,11.00,04.00,00.00,08.33,00.00,00.00,99.99,70.83,22.22,58.33,99.99,71.43,55.56,33.33,60.00,75.00,00.00,00.00,1,0
40.00,70.00,60.00,60.00,66.67,91.67,00.00,37.50,05.29,03.60,05.00,20.00,10.00,05.00,87.50,99.99,30.00,25.00,33.33,99.99,45.00,25.00,33.33,60.00,60.00,60.00,3,0
40.00,70.00,53.33,40.00,62.50,99.99,14.29,50.00,06.00,05.33,06.67,00.00,00.00,00.00,62.17,99.99,33.33,20.00,40.00,50.00,26.67,30.00,00.00,99.99,66.67,60.00,1,0
31.25,42.11,50.00,47.37,62.50,77.78,00.00,10.00,04.33,07.22,03.13,05.26,09.38,00.00,83.75,61.81,25.00,21.05,25.00,50.00,40.63,42.11,30.77,37.50,36.36,42.86,3,0
41.56,55.17,49.35,65.52,63.16,78.95,20.51,10.00,05.60,05.89,03.90,13.79,03.90,03.45,82.69,73.02,25.97,20.69,55.00,66.67,45.45,51.72,45.71,66.67,22.73,25.00,4,1
48.57,69.23,42.86,61.54,86.67,93.75,20.00,30.00,04.87,02.00,08.57,15.38,02.86,15.38,55.00,68.63,22.86,23.08,75.00,66.67,51.43,50.00,44.44,76.92,33.33,57.14,4,1
28.57,42.86,42.86,49.21,61.11,74.19,04.17,12.50,03.70,04.81,04.76,03.17,09.52,04.76,77.78,72.59,26.19,20.63,09.09,69.23,45.24,46.03,47.37,51.72,16.67,14.29,3,0
39.13,47.83,26.09,73.91,50.00,52.94,35.29,33.33,03.78,02.67,04.35,17.39,17.39,04.35,96.88,72.71,47.83,17.39,45.45,75.00,34.78,34.78,50.00,50.00,00.00,36.36,2,0
56.25,53.85,56.25,53.85,99.99,71.43,00.00,33.33,07.40,06.75,00.00,00.00,06.25,07.69,72.50,88.89,37.50,46.15,50.00,50.00,31.25,38.46,60.00,60.00,60.00,50.00,3,0
44.83,34.04,50.00,46.81,68.97,52.27,20.69,18.00,04.50,04.87,08.62,02.13,01.72,06.38,79.95,65.46,29.31,28.72,52.94,51.85,48.28,48.94,46.43,34.78,30.77,09.52,4,0
70.31,50.98,67.19,48.04,83.72,75.51,42.86,28.30,04.00,04.03,12.50,04.90,03.13,10.78,67.54,61.49,37.50,26.47,83.33,74.07,42.19,49.02,59.26,40.00,69.23,48.00,3,0
62.50,72.00,56.25,56.00,88.89,99.99,28.57,36.36,06.00,04.29,25.00,28.00,00.00,00.00,75.00,66.25,37.50,32.00,66.67,75.00,31.25,52.00,80.00,76.92,40.00,50.00,1,0
26.32,46.15,31.58,61.54,50.00,75.00,15.38,00.00,05.73,06.00,05.26,07.69,00.00,00.00,81.94,78.33,15.79,15.38,66.67,99.99,52.63,61.54,30.00,37.50,00.00,33.33,1,1
52.38,42.86,42.86,51.79,77.78,68.97,33.33,14.81,04.53,04.78,04.76,00.00,07.14,05.36,71.43,65.63,28.57,26.79,83.33,66.67,40.48,41.07,35.29,26.09,46.15,44.44,4,1
33.33,46.67,50.00,26.67,66.67,75.00,00.00,36.36,06.67,05.43,00.00,00.00,00.00,00.00,85.00,97.50,25.00,26.67,00.00,25.00,58.33,40.00,42.86,66.67,50.00,40.00,1,1
71.88,45.00,62.50,57.50,95.00,69.57,33.33,11.76,04.57,06.00,15.63,10.00,03.13,02.50,92.31,59.67,34.38,20.00,81.82,62.50,28.13,47.50,66.67,47.37,66.67,30.77,3,0
38.24,67.86,58.82,67.86,60.00,81.58,07.14,38.89,04.46,04.22,14.71,12.50,02.94,03.57,65.65,67.62,14.71,35.71,40.00,80.00,61.76,41.07,47.62,56.52,12.50,69.23,3,0
66.67,61.11,60.61,47.22,85.00,76.47,38.46,47.37,04.38,04.88,18.18,00.00,09.09,00.00,65.33,82.14,30.30,36.11,60.00,92.31,51.52,33.33,70.59,50.00,66.67,36.36,2,1
68.09,19.35,61.70,38.71,89.66,33.33,33.33,10.53,04.42,04.38,14.89,00.00,06.38,09.68,65.97,67.98,29.79,09.68,71.43,33.33,51.06,58.06,70.83,22.22,55.56,10.00,2,1
54.17,46.55,45.83,53.45,77.27,74.19,34.62,14.81,05.31,04.78,08.33,13.79,02.08,08.62,68.67,69.44,27.08,29.31,61.54,76.47,52.08,43.10,60.00,40.00,30.00,25.00,1,1
50.00,64.71,37.50,58.82,66.67,80.00,40.00,42.86,03.33,03.25,06.25,11.76,18.75,05.88,45.00,99.99,12.50,05.88,50.00,99.99,43.75,47.06,57.14,62.50,42.86,62.50,4,1
25.00,40.00,25.00,35.00,50.00,85.71,16.67,15.38,06.00,03.70,00.00,05.00,00.00,05.00,93.33,99.99,50.00,25.00,25.00,40.00,12.50,50.00,99.99,50.00,00.00,20.00,2,0
18.18,40.00,18.18,66.67,50.00,60.00,11.11,00.00,05.38,02.75,00.00,00.00,00.00,13.33,67.71,61.00,27.27,00.00,33.33,00.00,45.45,80.00,20.00,41.67,00.00,33.33,3,0
26.67,53.57,46.67,53.57,57.14,80.00,00.00,23.08,03.71,04.00,06.67,00.00,13.33,07.14,61.11,66.15,53.33,32.14,37.50,44.44,26.67,42.86,25.00,58.33,00.00,57.14,3,0
64.52,65.22,67.74,52.17,76.19,91.67,40.00,36.36,04.80,04.29,16.13,17.39,00.00,04.35,72.06,77.98,29.03,26.09,66.67,83.33,41.94,69.57,46.15,56.25,88.89,99.99,3,1
54.17,64.71,37.50,64.71,88.89,81.82,33.33,33.33,04.11,03.67,00.00,00.00,04.17,05.88,76.85,86.36,33.33,35.29,75.00,66.67,45.83,47.06,54.55,62.50,20.00,66.67,1,1
41.82,50.62,45.45,56.79,64.00,80.43,23.33,11.43,04.20,04.48,05.45,03.70,12.73,09.88,84.82,75.50,27.27,30.86,53.33,68.00,50.91,37.04,42.86,56.67,25.00,26.92,2,0
47.06,46.15,50.00,46.15,76.47,77.78,17.65,19.05,05.19,05.41,02.94,02.56,04.41,05.13,79.02,80.86,33.82,30.77,47.83,75.00,36.76,51.28,52.00,45.00,40.00,00.00,1,1
16.67,85.71,25.00,57.14,66.67,99.99,00.00,66.67,04.00,04.00,00.00,14.29,08.33,00.00,68.75,75.00,08.33,42.86,00.00,99.99,58.33,42.86,14.29,99.99,25.00,00.00,2,1
33.33,14.29,33.33,42.86,50.00,33.33,25.00,00.00,04.44,03.50,05.56,00.00,16.67,14.29,97.73,53.33,33.33,14.29,41.67,99.99,47.22,42.86,41.18,00.00,00.00,00.00,2,1
41.18,00.00,52.94,25.00,77.78,00.00,00.00,00.00,01.88,04.00,00.00,00.00,35.29,12.50,65.42,66.67,17.65,12.50,66.67,00.00,52.94,50.00,33.33,00.00,40.00,00.00,1,1
48.00,99.99,52.00,99.99,69.23,99.99,25.00,00.00,04.78,00.00,00.00,00.00,04.00,00.00,84.21,75.00,44.00,16.67,36.36,99.99,28.00,66.67,57.14,99.99,57.14,99.99,1,0
42.86,56.25,47.62,56.25,55.00,66.67,31.82,42.86,03.67,04.67,02.38,00.00,09.52,00.00,62.93,84.83,23.81,25.00,60.00,75.00,38.10,31.25,43.75,60.00,31.25,42.86,4,0
37.50,52.27,43.75,52.27,71.43,78.26,11.11,23.81,04.75,03.53,12.50,00.00,00.00,11.36,83.33,61.01,12.50,31.82,50.00,64.29,62.50,43.18,40.00,42.11,25.00,54.55,3,0
37.84,53.85,54.05,38.46,60.00,99.99,11.76,25.00,06.00,04.17,02.70,00.00,00.00,07.69,70.90,61.67,27.03,23.08,50.00,66.67,43.24,61.54,25.00,62.50,45.45,00.00,1,0
45.71,73.33,42.86,46.67,73.33,71.43,25.00,75.00,04.50,04.00,02.86,00.00,05.71,00.00,66.59,90.00,40.00,33.33,57.14,99.99,40.00,46.67,50.00,71.43,14.29,33.33,2,0
35.38,23.21,46.15,37.50,70.00,38.10,05.71,14.29,05.13,04.21,06.15,03.57,07.69,14.29,58.19,63.48,18.46,10.71,41.67,50.00,52.31,53.57,47.06,30.00,10.53,05.00,2,0
45.98,35.00,52.87,41.67,78.26,64.00,09.76,14.29,04.54,04.24,04.60,10.00,08.05,08.33,71.01,69.05,19.54,23.33,70.59,57.14,48.28,51.67,50.00,38.71,25.00,06.67,3,1
40.00,43.24,41.82,50.00,69.57,70.27,18.75,16.22,04.13,04.73,01.82,12.16,09.09,06.76,67.95,68.17,40.00,25.68,72.73,68.42,34.55,43.24,21.05,40.63,14.29,26.09,1,1
44.26,21.21,40.98,34.85,72.00,47.83,25.00,06.98,04.52,03.79,03.28,06.06,04.92,09.09,82.18,72.28,21.31,24.24,53.85,43.75,50.82,40.91,38.71,14.81,47.06,13.04,4,0
51.72,44.44,44.83,62.96,76.92,58.82,31.25,20.00,06.82,05.88,10.34,03.70,00.00,00.00,84.85,75.00,37.93,29.63,72.73,50.00,27.59,40.74,50.00,36.36,30.00,50.00,1,1
43.01,43.84,41.94,49.32,69.23,75,24.07,13.51,4.33,5.55,3.23,6.85,10.75,2.74,82.44,65.46,31.18,19.18,58.622,71.43,41.94,47.95,43.59,42.86,24.00,29.17,2,1
34.85,45.07,40.91,52.11,74.07,75.68,7.69,11.76,3.76,4.08,9.09,12.68,9.09,7.04,73.53,64.92,27.27,28.17,22.22,55,48.48,47.89,50,52.94,18.75,17.65,3,0
48.24,40.38,49.41,55.77,76.19,55.17,20.93,21.74,4.84,4.53,2.35,3.85,4.71,5.77,77.13,71.05,32.94,32.69,57.14,35.29,38.82,40.38,45.45,42.86,41.67,42.86,1,0
42.27,49,48.45,50,53.83,74,22,24,4.4,4.83,7.22,4,3.09,6,77.15,75.68,26.8,24,53.85,79.17,43.30,42,42.86,45.24,31.03,32.35,4,0
43.01,50.72,50.54,44.93,72.34,80.65,13.04,26.32,4.81,4.77,0,1.45,5.38,1.45,72.18,76.12,32.26,33.33,43.33,82.61,41.94,36.23,46.15,40,37.5,28.57,2,1
44.07,56.25,45.76,51.56,77.78,87.88,15.63,22.58,4.46,3.95,1.69,7.81,10.17,9.38,78.57,63.86,28.81,21.88,52.94,85.71,44.07,53.13,46.15,58.82,31.25,25,1,1
45.35,53.73,51.16,56.72,70.45,76.32,19.05,24.14,4.53,3.90,4.65,4.48,4.64,7.46,62.6,67.22,20.93,25.37,83.33,64.71,52.33,37.31,40,64,26.09,36,4,1
50.79,51.43,49.21,55.71,77.42,74.36,25,22.58,3.95,5.8,4.76,1.43,6.35,4.29,54.91,68.18,26.98,27.14,76.47,57.89,49.21,44.29,38.71,45.16,46.67,55,2,0
38.78,55.88,38.78,52.94,78.95,77.78,13.33,31.25,3.36,4.05,6.12,0,22.45,8.82,57.98,62.26,24.49,23.53,66.67,68.75,48.98,57.35,37.5,51.28,15.38,53.85,3,0
37.5,50.94,50,52.83,64.29,75,10.71,24,4.48,6.05,5.36,7.55,3.57,1.89,70.3,68.14,26.79,39.62,46.67,52.38,44.64,37.74,48,60,12.5,33.33,1,0
43.08,49.44,41.54,60.67,85.19,75.93,13.16,8.57,3.81,5.03,7.69,10.11,6.15,4.49,71.32,66.61,26.15,20.22,58.82,66.67,50.77,50.56,45.45,57.78,20,23.08,4,0
68.18,39.13,63.64,43.48,85.71,65,37.5,19.23,3.87,4.45,15.15,1.09,7.58,4.35,61.79,72.45,30.30,35.87,80,54.55,51.52,36.96,67.65,41.18,50,16,2,1
51.92,38.89,44.23,42.59,82.61,73.91,27.59,12.9,2.32,4.93,0,0,21.15,9.26,61.76,84.05,23.08,29.63,83.33,62.5,48.08,40.74,44,27.27,40,31.25,1,1
48.68,49.3,44.74,54.93,76.47,66.67,26.19,28.13,3.82,4.33,5.26,8.45,9..21,2.82,69.84,71.52,28.95,32.39,72.73,65.22,44.74,42.25,41.18,53.33,35,22.22,4,1
56.86,59.7,45.1,56.72,91.3,86.84,28.57,24.14,4.47,4.9,7.84,5.97,3.92,2.99,71.31,64.89,21.57,26.87,72.73,72.22,49.02,47.76,48,62.5,60,41.18,2,0
59.02,53.7,49.18,55.56,93.33,83.33,25.81,16.67,4.36,5.58,13.11,9.26,4.92,0,67.53,68.38,22.95,29.63,78.57,56.25,39.34,40.74,58.33,59.09,47.83,43.75,3,0
49.18,42.86,49.18,48.21,76.67,70.37,22.58,17.24,5.41,5.74,3.28,3.57,3.28,3.57,75,80.48,19.67,28.57,75,68.75,37..70,50,47.83,46.43,38.46,0,1,0
51.79,58.62,51.79,58.62,72.41,82.35,29.63,25,4.44,4.41,3.57,8.62,3.57,8.62,77.25,60.36,25,22.41,64.29,76.92,44.64,53.45,52,64.52,41.18,28.57,4,1
52.63,32.95,48.68,48.86,83.78,62.79,23.08,4.44,4.54,4.69,9.21,5.68,5.26,7.95,66.75,60.92,27.63,20.45,66.67,38.89,40.79,50,54.84,45.45,37.50,7.69,2,0
33.33,39.18,39.39,40.21,53.85,79.49,20,12.07,3.91,5.13,4.55,5.15,12.12,7.22,62.92,68.88,24.24,25.77,56.25,52,50,48.45,21.21,36.17,35.29,32,3,0
43.08,46.03,55.38,46.03,61.11,75.86,20.69,20.59,4.25,4.13,4.62,3.17,7.69,7.94,67.88,67.05,36.92,39.68,45.83,72,38.46,38.10,40,37.50,43.75,14.29,1,0
37.25,46.43,39.22,42.86,80,77.78,9.68,22.92,4.5,4.46,5.88,5.95,7.84,5.95,49.87,78.62,27.45,26.19,28.57,68.18,49.02,44.05,48,40.54,25,36,4,1
41.35,49.43,54.81,47.13,63.16,75.61,14.89,26.09,4.82,4.81,7.69,3.45,1.92,1.15,63.81,76.67,28.85,33.33,60,79.31,44.23,37.93,36.96,36.36,28.57,32,2,0
40.2,53.01,43.14,53.01,63.64,72.73,22.41,30.77,4.5,4.96,6.86,10.84,10.78,6.02,68.22,67.41,30.39,27.71,54.84,60.87,39.22,50.6,37.5,59.52,29.03,27.78,3,1
50,62.67,53.13,58.67,79.41,84.09,16.67,32.26,4.88,4.14,4.69,18.67,3.13,4,86.11,70.10,35.94,30.67,52.17,69.57,39.06,49.33,64,75.68,25,20,1,1
46.67,52.87,55.24,57.47,68.97,74,19.15,24.32,3.86,4,9.52,5.75,9.52,5.75,66.12,66.98,34.29,27.59,63.89,62.5,44.76,37.93,42.55,63.64,27.27,33.33,4,0
44.83,56.52,58.62,43.48,76.47,70,0,46.15,5.25,5.229,3.45,3.35,3.45,0,79.76,83.93,24.14,34.78,28.57,87.5,51.72,30.43,53.33,57.14,42.86,25,1,0
54.55,27.63,56.82,32.89,76,64,26.32,9.8,3.26,4.37,10.23,3.95,6.82,2.63,66.9,74.8,25,26.32,72.73,40,51.14,36.84,51.11,28.57,42.86,117.86,2,1
62.65,20,63.86,32.86,84.91,43.48,23.33,8.51,4.62,4.9,8.43,4.29,8.43,10,75.48,58.13,31.33,17.14,84.62,25,48.19,45.71,60,15.63,35.29,23.08,3,1
56.76,31.58,55.41,42.11,87.80,66.67,18.18,6.06,4.38,5.53,4.05,3.51,6.76,1.75,72.67,85.86,33.78,22.81,76,46.15,35.14,35.09,53.85,40,39.13,16.67,1,1
43.10,32.93,45.69,42.68,71.7,71.43,19.05,4.26,4.66,3.98,6.03,3.66,6.9,14.63,64.71,69.77,29.31,13.41,58.82,63.64,43.97,53.66,39.22,34.09,32.26,18.52,4,1
49.23,66.67,44.62,61.54,82.76,87.5,22.22,33.33,4,4.05,6.15,12.82,9.23,7.69,61.1,60.6,16.92,30.77,72.73,83.33,46.15,47.44,40,64.86,50,47.06,2,1
54.32,53.85,48.15,58.24,87.18,84.91,23.81,10.53,4,4.84,13.58,3.3,7.41,6.59,61.17,60.42,22.22,34.07,72.22,58.06,34.57,45.05,53.57,56.1,45.71,42.11,3,0
64.62,54.84,52.31,45.16,97.06,85.71,29.03,29.41,3.9,2.68,6.15,0,9.23,17.74,66.01,65.93,32.31,24.19,100,80,36.92,51.61,58.33,50,35,40,1,0
49.35,70.15,50.65,65.67,74.36,88.64,23.68,34.78,3.77,3,5.19,14.93,10.39,5.97,65.07,60.28,20.78,26.87,68.75,72.22,44.16,47.76,47.06,75,40.74,58.82,4,1
50,47.37,52.94,57.89,72.22,54.55,25,37.5,4.7,6,5.88,0,2.94,5.26,87.04,80.13,23.53,31.58,100,83.33,35.29,31.58,33.33,50,35.71,14.29,1,0
53.25,61.73,55.84,56.79,76.74,89.13,23.53,25.71,5.62,4.79,2.6,9.88,3.9,2.47,66.27,66.95,25.97,33.33,60,70.37,45.45,45.68,48.57,64.86,54.55,41.18,2,0
56.98,54.05,60.47,55.41,78.85,82.93,23.53,18.18,5,4.84,5.81,10.81,3.49,4.05,58.33,69.18,25.58,37.84,77.27,53.57,50,35.14,55.81,61.54,38.1,45,3,1
51.56,44.64,51.56,50,78.79,67.86,22.58,21.43,5.67,3.91,6.25,10.71,3.13,7.14,68.17,71.81,39.06,21.43,56,75,34.38,50,63.64,42.86,29.41,25,1,1
46.91,56.96,46.91,56.96,73.68,84.44,23.26,20.59,5,4.36,7.41,13.92,6.17,8.86,68.12,64.15,33.33,29.11,66.67,69.57,33.33,50.63,37.04,62.5,37.04,25,4,0
47.27,34.15,36.36,51.22,80,47.62,28.57,20,4.75,4.5,1.82,0,5.45,7.32,84.52,86,30.91,31.71,52.94,69.23,40,31.71,50,30.77,37.5,6.67,1,1
28.81,43.06,50.85,48.61,46.67,71.43,10.34,16.22,4.04,4.97,5.08,5.56,3.39,4.17,62.5,76.96,20.34,34.72,50,56,47.46,33.33,32.14,41.67,10.53,30.43,2,1
36.36,42.67,40.91,58.67,70.37,68.18,12.82,6.45,3.52,4.61,6.06,16,21.21,6.67,61.14,68.91,22.73,20,60,46.67,42.42,54.67,35.71,56.1,21.74,10.53,3,0
54.9,36.36,47.06,54.55,87.5,52.78,25.93,16.67,4.7,5.63,7.84,3.03,1.96,1.52,77.7,71.59,33.33,25.76,76.47,52.94,37.25,40.91,57.89,25.93,26.67,36.36,1,0
42.22,43.53,45.56,51.76,78.05,63.64,12.24,21.95,3.66,4.34,7.78,7.06,7.78,5.88,67.57,66.91,25.56,30.59,60.87,57.69,43.33,40,48.72,47.06,17.86,24,4,1
49.5,56.96,50.5,56.96,72.55,84.44,26,20.59,3.44,4.36,4.95,13.92,10.89,8.86,62.95,64.15,27.72,29.11,60.71,69.57,41.58,50.63,47.62,62.5,41.94,25,4,0
59.49,44.64,49.37,50,92.31,67.86,27.5,21.43,3.88,3.91,6.33,10.71,8.86,7.14,69.62,71.81,35.44,21.43,89.29,75,35.44,50,53.57,42.86,30.43,25,1,1
53,54.05,46,55.41,86.96,822.93,24.07,18.18,4.1,4.84,12,10.81,6,4.05,63.47,69.18,27,37.84,70.37,53.57,35,35.14,51.43,61.54,42.11,45,3,1
51.22,61.73,52.44,56.79,76.75,89.13,23.08,25.71,3.9,4.79,7.32,9.88,8.54,2.47,66.42,66.95,25.61,33.33,66.67,70.37,41.46,45.68,44.12,64.86,48.15,41.18,2,1
53.33,59.18,47.78,48.98,79.07,83.33,29.79,36,3.9,4.83,7.78,5.1,7.78,3.06,67.96,68.13,32.22,30.61,72.41,76.67,42.22,47.96,47.37,61.7,39.13,28.57,4,1
55.95,47.89,51.19,46.48,76.74,78.79,34.15,21.05,4.72,5.43,8.33,2.82,3.57,2.82,60.15,76.04,29.76,21.13,60,73.33,45.24,36.62,65.79,50,33.33,33.33,1,1
41.18,70.59,47.06,63.53,66.67,90.74,18.52,35.48,4.1,4.05,6.86,14.12,9.8,4.71,66.82,63.87,22.55,28.24,60.87,87.5,50,42.35,45.1,69.44,17.86,56,3,0
53.25,64.29,49.35,57.14,78.95,87.5,28.21,33.33,3.92,4.09,5.19,6.12,5.19,3.06,68.33,71.29,20.78,24.49,56.25,75,55.84,46.94,58.14,58.7,38.89,64.29,2,0
63.74,49.11,61.54,51.79,83.93,72.41,31.43,24.07,3.68,3.63,14.29,5.36,5.49,9.82,55.77,63.72,24.18,25.89,63.64,58.62,43.96,41.07,70,50,55.17,40.54,4,0
